category,publisher_name,title,source_url,relevance date
Accounting,Accounting Today,Audit and Accounting - Accounting Today,https://www.accountingtoday.com/audit-and-accounting,November 2019
Accounting,Association of Chartered Certified Accountants,News - ACCA,https://www.accaglobal.com/ie/en/news.html,November 2019
Accounting,Chartered Accountants Ireland,News - Chartered Accountants Ireland,https://www.charteredaccountants.ie/News,November 2019
Accounting,Entrepreneur,Accounting - Entrepreneur,https://www.entrepreneur.com/topic/accounting,November 2019
Accounting,Financial Times,Accountancy - Financial Times,https://www.ft.com/accountancy,November 2019
Accounting,Irish Auditing & Accounting Supervisory Authority,News - IAASA,https://www.iaasa.ie/news,November 2019
Accounting,Journal of Accountancy,News - Journal of Accountancy,https://www.journalofaccountancy.com/news.html,November 2019
Accounting,The Guardian,Accountancy - The Guardian,https://www.theguardian.com/business/accountancy,November 2019
Africa,Africa Check,Africa Check,https://africacheck.org,November 2019
Africa,Africa Confidential,News | Africa Confidential,https://www.africa-confidential.com/news,November 2019
Africa,Africa is a Country,Africa is a Country,https://africasacountry.com,November 2019
Africa,African Business,African Business,https://africanbusinessmagazine.com,November 2019
Africa,Africanews,Africanews,https://www.africanews.com,November 2019
Africa,African Markets,African Markets,https://www.african-markets.com/en,November 2019
Africa,Africa-OnTheRise,Africa-OnTheRise,https://www.africa-ontherise.com/,November 2019
Africa,Africa Research Institute,Africa Research Institute,https://www.africaresearchinstitute.org/newsite,November 2019
Africa,All Africa,All Africa,https://allafrica.com,November 2019
Africa,BBC Africa,Africa - BBC News,https://www.bbc.co.uk/news/world/africa,November 2019
Africa,bellingcat,Africa - bellingcat,https://www.bellingcat.com/category/news/africa,November 2019
Africa,Bloomberg,Africa - Bloomberg,https://bloomberg.com/africa,November 2019
Africa,Cambridge Core,Africa Book Reviews,https://www.cambridge.org/core/journals/africa,November 2019
Africa,Celeste Hicks,Celeste Hicks,https://celestehicksjournalist.co.uk,November 2019
Africa,CNBC Africa,Home - CNBC Africa,https://www.cnbcafrica.com,November 2019
Africa,CPJ Africa,Africa - Committee to Protect Journalists,https://cpj.org/africa,November 2019
Africa,Daily Monitor,Daily Monitor,https://www.monitor.co.ug,November 2019
Africa,Daily Nation,Daily Nation,https://www.nation.co.ke,November 2019
Africa,Disrupt Africa,Disrupt Africa,http://disrupt-africa.com,November 2019
Africa,eNCA,Latest | eNCA,https://www.enca.com,November 2019
Africa,Global Press Journal,Africa - Global Press Journal,https://globalpressjournal.com/africa,November 2019
Africa,GroundUp News,GroundUp: South African news that matters,https://www.groundup.org.za,November 2019
Africa,KTN News,HOME: KTN News - The Standard,https://www.standardmedia.co.ke/ktnnews,November 2019
Africa,Leadership,Africa - Leadership,https://leadership.ng/category/news/africa,November 2019
Africa,MENA stream,MENASTREAM - MENASTREAM,http://menastream.com,November 2019
Africa,New African Magazine,New African Magazine,https://newafricanmagazine.com,November 2019
Africa,NewAfricanWoman,NewAfricanWoman,https://nawmagazine.com,November 2019
Africa,News24,"South Africa news, opinion and insight | News24",https://www.news24.com,November 2019
Africa,New Times,The New Times | Rwanda,https://www.newtimes.co.rw,November 2019
Africa,New Vision,New Vision - Uganda news,https://www.newvision.co.ug,November 2019
Africa,OkayAfrica,OkayAfrica,http://www.okayafrica.com,November 2019
Africa,PesaCheck,PesaCheck,https://pesacheck.org/,November 2019
Africa,Quartz,Africa Innovators — Quartz,https://qz.com/on/africa-innovators,November 2019
Africa,Quartz,China in Africa — Quartz,https://qz.com/on/china-in-africa,November 2019
Africa,Quartz,Quartz Africa,https://qz.com/africa,November 2019
Africa,Tech Central,Home - TechCentral,https://techcentral.co.za,November 2019
Africa,The Africa Report,"African news, analysis and opinion – The Africa Report.com",https://www.theafricareport.com,November 2019
Africa,The Conversation,Africa - The Conversation,https://theconversation.com/africa,November 2019
Africa,The East African,The East African,http://africareview.com,November 2019
Africa,This is Africa,"This Is Africa - Opinion, Lifestyle, Arts, Music #TIA",https://thisisafrica.me,November 2019
Africa,United Nations,Africa Renewal - United Nations,https://www.un.org/africarenewal,November 2019
Africa,Voice of America,Africa News - Latest from Africa - VOA News,https://www.voanews.com/p/5749.html,November 2019
Africa,Wall St Journal,Africa News | Wall Street Journal,https://www.wsj.com/news/types/africa-news,November 2019
AI and Machine Learning,AI Now Institute,AI Now Institute,https://ainowinstitute.org,November 2019
AI and Machine Learning,Andreessen Horowitz,"AI, machine & deep learning",https://a16z.com/category/machine-learning,November 2019
AI and Machine Learning,Artificial Intelligence News,Artificial Intelligence News,https://www.artificialintelligence-news.com,November 2019
AI and Machine Learning,BBC,Artificial Intelligence - BBC,https://www.bbc.com/news/topics/ce1qrvleleqt/artificial-intelligence,November 2019
AI and Machine Learning,Creative Next,Creative Next,https://creativenext.org/,November 2019
AI and Machine Learning,Entrepreneur,Artificial Intelligence - Entrepreneur,https://www.entrepreneur.com/topic/artificial-intelligence,November 2019
AI and Machine Learning,Future of Life Institute,AI News - Future of Life Institute,https://futureoflife.org/ai-news,November 2019
AI and Machine Learning,Futurism,Artificial Intelligence - Futurism,https://futurism.com/categories/artificialintelligence,November 2019
AI and Machine Learning,Gigaom,AI - Gigaom,https://gigaom.com/topic/ai,November 2019
AI and Machine Learning,Google,Google AI Blog,https://ai.googleblog.com,November 2019
AI and Machine Learning,Massachusetts Institute of Technology,Artificial Intelligence - MIT,https://news.mit.edu/topic/artificial-intelligence2,November 2019
AI and Machine Learning,Medium,Artificial Intelligence - Medium,https://medium.com/topic/artificial-intelligence,November 2019
AI and Machine Learning,Medium,Machine Learning - Medium,https://medium.com/tag/machine-learning,November 2019
AI and Machine Learning,Microsoft,AI - Microsoft News,https://news.microsoft.com/ai,November 2019
AI and Machine Learning,O’Reilly Media,AI - O’Reilly Media,https://www.oreilly.com/topics/ai,November 2019
AI and Machine Learning,Orikami,Blog - Orikami,https://blog.orikami.nl,November 2019
AI and Machine Learning,PartnershipAI,The Partnership on AI,https://www.partnershiponai.org/resources,November 2019
AI and Machine Learning,Science Daily,Artificial Intelligence - Science Daily,https://www.sciencedaily.com/news/computers_math/artificial_intelligence,November 2019
AI and Machine Learning,Seeker,Artificial Intelligence - Seeker,https://www.seeker.com/tech/artificial-intelligence,November 2019
AI and Machine Learning,Stanford Institute for Human-Centered Artificial Intelligence,News and Insights - Stanford Institute for Human-Centered AI,https://hai.stanford.edu/news-insights,November 2019
AI and Machine Learning,The Guardian,Artificial Intelligence - The Guardian,https://www.theguardian.com/technology/artificialintelligenceai,November 2019
AI and Machine Learning,Towards Data Science,Machine Learning - Towards Data Science,https://towardsdatascience.com/machine-learning/home,November 2019
AI and Machine Learning,Towards Data Science,Towards Data Science,https://towardsdatascience.com,November 2019
AI and Machine Learning,Wired,Artificial Intelligence - Wired,https://www.wired.com/tag/artificial-intelligence,November 2019
Algeria,Al Jazeera,Algeria - Al Jazeera,https://www.aljazeera.com/topics/country/algeria.html,November 2019
Algeria,AP,Algeria - Associated Press,https://www.apnews.com/Algeria,November 2019
Algeria,Arab News,Algeria - Arab News,http://www.arabnews.com/category/tags/algeria,November 2019
Algeria,Echourouk,Algeria News - Echourouk,https://www.echoroukonline.com/en/news,November 2019
Algeria,Reuters,Algeria News - Reuters Africa,https://af.reuters.com/news/archive/algeriaNews,November 2019
American Football,AP,Associated Press - College Football,https://www.apnews.com/tag/Collegefootball,November 2019
American Football,AP,Associated Press - Football,https://www.apnews.com/tag/apf-football,November 2019
American Football,BBC,American Football - BBC Sport,https://www.bbc.com/sport/american-football,November 2019
American Football,Bleacher Report,College Football | Bleacher Report,https://bleacherreport.com/college-football,November 2019
American Football,Bleacher Report,NFL | Bleacher Report,https://bleacherreport.com/nfl,November 2019
American Football,CBS,NCAA Football - CBS Sports,https://www.cbssports.com/college-football,November 2019
American Football,CBS,NFL Football - CBS Sports,https://www.cbssports.com/nfl,November 2019
American Football,ESPN,"NFL Football Teams, Scores, Stats, News, Standings, Rumors - National Football League - ESPN",https://www.espn.com/nfl,November 2019
American Football,Eurosport,American Football - News - Eurosport,https://www.eurosport.com/american-football,November 2019
American Football,GQ,"Football News, In-Depth Articles, Pictures & Videos | GQ",https://www.gq.com/about/football,November 2019
American Football,GQ,"Nfl News, In-Depth Articles, Pictures & Videos | GQ",https://www.gq.com/about/nfl,November 2019
American Football,Independent,"American Football - latest news, breaking stories and comment - The Independent",https://www.independent.co.uk/topic/AmericanFootball,November 2019
American Football,New York Times,College Football - The New York Times,https://www.nytimes.com/section/sports/ncaafootball,November 2019
American Football,New York Times,N.F.L. - The New York Times,https://www.nytimes.com/section/sports/football,November 2019
American Football,NFL.com,Mike Garafolo - NFL Network,http://www.nfl.com/news/author?id=0ap3000000802534,November 2019
American Football,NFL.com,News - Around the NFL - NFL.com,https://www.nfl.com/news,November 2019
American Football,Rolling Stone,NFL – Rolling Stone,https://www.rollingstone.com/t/nfl,November 2019
American Football,SB Nation,Today's NFL News - SBNation.com,https://www.sbnation.com/nfl-news,November 2019
American Football,Sky Sports,"Football Games, Results, Scores, Transfers, News | Sky Sports",https://www.skysports.com/football,November 2019
American Football,Slate,Slate - Football,https://slate.com/tag/football,November 2019
American Football,Sport Bible,"NFL News - Latest NFL Scores, Results & Breaking News | SPORTbible",https://www.sportbible.com/americanfootball,November 2019
American Football,Sporting News,Latest NFL News & Rumors | Sporting News,https://www.sportingnews.com/us/nfl/news,November 2019
American Football,Sporting News,"NFL news, scores, video highlights and more | Sporting News",https://www.sportingnews.com/ca/nfl,November 2019
American Football,Sports Illustrated,NFL,https://www.si.com/nfl,November 2019
American Football,Telegraph,Telegraph - American Football,https://www.telegraph.co.uk/american-football,November 2019
American Football,The Alliance of American Football,News - The Alliance of American Football,https://aaf.com/news,November 2019
American Football,The Athletic,College Football - The Athletic,https://theathletic.com/college-football,November 2019
American Football,The Athletic,Fantasy Football - The Athletic,https://theathletic.com/fantasy,November 2019
American Football,The Athletic,NFL - The Athletic,https://theathletic.com/nfl,November 2019
American Football,The Rich Eisen Show,Blog - The Rich Eisen Show,http://www.richeisenshow.com/category/blog,November 2019
American Football,The Ringer,College Football - The Ringer,https://www.theringer.com/college-football,November 2019
American Football,The Ringer,NFL - The Ringer,https://www.theringer.com/nfl,November 2019
American Football,The Score,CFL News | Football | theScore.com,https://www.thescore.com/cfl/news,November 2019
American Football,The Score,NFL News | Football | theScore.com,https://www.thescore.com/nfl/news,November 2019
American Football,USA Today,NFL - USATODAY.com,https://www.usatoday.com/sports/nfl,November 2019
American Football,Washington Post,College Football - The Washington Post,https://www.washingtonpost.com/sports/colleges/football/?utm_term=.3d9c5a5028be,November 2019
American Football,Washington Post,NFL - The Washington Post,https://www.washingtonpost.com/sports/nfl,November 2019
American Football,Weekly Standard,Greg Easterbrook,https://www.weeklystandard.com/author/gregg-easterbrook,November 2019
Architecture,ArchDaily,Architecture News - ArchDaily,https://www.archdaily.com/architecture-news,November 2019
Architecture,Architects’ Journal,Architects’ Journal,https://www.architectsjournal.co.uk,November 2019
Architecture,Architectural Digest,Architecture and Design - Architectural Digest,https://www.architecturaldigest.com/architecture-design,November 2019
Architecture,Azure Magazine,Architecture - Azure Magazine,https://www.azuremagazine.com/architecture,November 2019
Architecture,CNN,Architecture - CNN Style,https://edition.cnn.com/style/architecture,November 2019
Architecture,Colossal,Architecture - Colossal,https://www.thisiscolossal.com/tags/architecture,November 2019
Architecture,Common Edge Collaborative,Common Edge Collaborative,http://commonedge.org,November 2019
Architecture,Curbed,Architecture - Curbed,https://www.curbed.com/architecture,November 2019
Architecture,Design Boom,Architecture - Design Boom,https://www.designboom.com/architecture,November 2019
Architecture,Dezeen,Architecture - Dezeen,https://www.dezeen.com/architecture,November 2019
Architecture,Inhabitat,Architecture - Inhabitat,https://inhabitat.com/architecture,November 2019
Architecture,It's Nice That,Architecture - It's Nice That,https://www.itsnicethat.com/categories/architecture,November 2019
Architecture,Nautilus,Nautilus: Architecture,https://nautil.us/term/f/Architecture,November 2019
Architecture,The Architectural Review,The Architectural Review,https://www.architectural-review.com,November 2019
Architecture,The Guardian,Oliver Wainwright - The Guardian,https://www.theguardian.com/profile/oliver-wainwright,November 2019
Architecture,Wallpaper,Architecture - Wallpaper,https://www.wallpaper.com/architecture,November 2019
Arts,Art & Seek,Art & Seek,http://artandseek.org,November 2019
Arts,CNN,Entertainment News - CNN,https://edition.cnn.com/entertainment,November 2019
Arts,Colorado Sun,Culture - Colorado Sun,https://coloradosun.com/category/culture,November 2019
Arts,Esquire,Entertainment - Esquire,https://www.esquire.com/entertainment,November 2019
Arts,Financial Times,Life & Arts | Financial Times,https://www.ft.com/life-arts,November 2019
Arts,Global Press Journal,Arts - Global Press Journal,https://globalpressjournal.com/topics/arts,November 2019
Arts,Global Press Journal,Culture - Global Press Journal,https://globalpressjournal.com/topics/arts_culture,November 2019
Arts,Huffington Post,Culture and Arts | Huffington Post,https://www.huffingtonpost.com/section/arts,November 2019
Arts,Hyperallergic,Hyperallergic,https://hyperallergic.com,November 2019
Arts,Independent,The Independent | Culture,https://www.independent.co.uk/arts-entertainment,November 2019
Arts,Irish Times,Culture & Entertainment News | The Irish Times,https://www.irishtimes.com/culture,November 2019
Arts,JSTOR Daily,Art & Art History - JSTOR Daily,https://daily.jstor.org/category/arts/art-art-history,November 2019
Arts,JSTOR Daily,Performing Arts - JSTOR Daily,https://daily.jstor.org/category/arts/performing-arts,November 2019
Arts,LA Times,Los Angeles Times - Arts,https://www.latimes.com/entertainment/arts,November 2019
Arts,Mashable,Arts - Mashable,https://mashable.com/category/arts,November 2019
Arts,Medium,Art - Medium,https://medium.com/topic/art,November 2019
Arts,Museum Boijmans Van Beuningen,News - Museum Boijmans Van Beuningen,https://www.boijmans.nl/en/news/category/news,November 2019
Arts,MuseumNext,News - MuseumNext,https://www.museumnext.com/news,November 2019
Arts,Museum of Modern Art,Magazine - MOMA,https://www.moma.org/magazine,November 2019
Arts,My Modern Met,My Modern Met,https://mymodernmet.com,November 2019
Arts,Nasher Sculpture Center,News - Nasher Sculpture Center,http://www.nashersculpturecenter.org/pages/news-press/news,November 2019
Arts,Nasher Sculpture Center,Press Releases - Nasher Sculpture Center,http://www.nashersculpturecenter.org/pages/news-press/press-releases,November 2019
Arts,New York Times,Arts - The New York Times,https://www.nytimes.com/section/arts,November 2019
Arts,Next City,Culture - Next City,https://nextcity.org/topic/culture,November 2019
Arts,NPR,NPR - Arts,https://www.npr.org/sections/arts/?t=1535551345565,November 2019
Arts,Open Culture,Art - Open Culture,http://www.openculture.com/category/art,November 2019
Arts,PBS,Arts | PBS NewsHour,https://www.pbs.org/newshour/arts,November 2019
Arts,Perot Museum,Newsroom - Perot Museum,https://www.perotmuseum.org/about-us/newsroom/index.html,November 2019
Arts,Quartz,"Quartzy — Lifestyle, culture, and living well in the new global economy",https://qz.com/quartzy,November 2019
Arts,San Francisco Museum of Modern Art,Press Releases - San Francisco Museum of Modern Art,https://www.sfmoma.org/press/release,November 2019
Arts,Sky News,Entertainment News - Latest Celebrity & Showbiz News | Sky News,https://news.sky.com/entertainment,November 2019
Arts,Tate,Art - Tate,https://www.tate.org.uk/art,November 2019
Arts,Telegraph,Culture: Daily Telegraph UK,https://www.telegraph.co.uk/culture,November 2019
Arts,The Guardian,Reviews | The Guardian,https://www.theguardian.com/tone/reviews,November 2019
Arts,The Paris Review,The Paris Review – Arts and Culture News,https://www.theparisreview.org/blog,November 2019
Arts,Time,Entertainment | Time,https://time.com/section/entertainment,November 2019
Arts,Vice,Entertainment - VICE,https://www.vice.com/en_us/topic/entertainment,November 2019
Arts,Victoria and Albert Museum,Blog - Victoria and Albert Museum,https://www.vam.ac.uk/blog,November 2019
Arts,Vox,Culture - Vox,https://www.vox.com/culture,November 2019
Arts,Wall St Journal,Arts - The Wall Street Journal,https://www.wsj.com/news/life-arts/arts,November 2019
Arts,Washington Post,Arts and Entertainment - The Washington Post,https://www.washingtonpost.com/news/arts-and-entertainment,November 2019
Asia,ABS-CBN News,ABS-CBN News,https://news.abs-cbn.com/news,November 2019
Asia,All Tech Asia,All Tech Asia,https://alltechasia.com,November 2019
Asia,Asia Foundation,The Asia Foundation,https://asiafoundation.org,November 2019
Asia,Asian Correspondent,Asian Correspondent,https://asiancorrespondent.com,November 2019
Asia,Asia News Network,ANN – Asia News Network,https://asianews.network,November 2019
Asia,Asia Society,Asia Society,https://asiasociety.org,November 2019
Asia,Bangkok Post,Bangkok Post,https://www.bangkokpost.com,November 2019
Asia,BBC Asia,Asia - BBC News,https://www.bbc.com/news/world/asia,November 2019
Asia,Bloomberg Asia,Bloomberg - Asia,https://www.bloomberg.com/asia,November 2019
Asia,Channel News Asia,Channel News Asia,https://www.channelnewsasia.com/news/asia,November 2019
Asia,China Daily Asia,China Daily Asia,https://www.chinadailyasia.com,November 2019
Asia,Dawn,Home - DAWN.COM,https://www.dawn.com,November 2019
Asia,Economist,Asia - Economist,https://www.economist.com/sections/asia,November 2019
Asia,Global Press Journal,Asia - Global Press Journal,https://globalpressjournal.com/asia,November 2019
Asia,Jakarta Globe,"Jakarta Globe | Your City, Your World, Your Indonesia | Jakarta Globe",https://jakartaglobe.id,November 2019
Asia,Japan Times,"The Japan Times - News on Japan, Business News, Opinion, Sports, Entertainment and More",https://www.japantimes.co.jp,November 2019
Asia,Kyodo News Sport,Latest Sports stories from Japan | Kyodo News+,https://english.kyodonews.net/news/sports,November 2019
Asia,Malaysiakini,Malaysiakini,https://www.malaysiakini.com,November 2019
Asia,Mekong Review,Mekong Review,https://mekongreview.com,November 2019
Asia,New Naratif,New Naratif,https://newnaratif.com,November 2019
Asia,Newsweek Pakistan,Newsweek Pakistan,https://newsweekpakistan.com,November 2019
Asia,NK News,News | NK News - North Korea News,https://www.nknews.org/category/news,November 2019
Asia,Radio Free Asia,Radio Free Asia,https://www.rfa.org/english,November 2019
Asia,Rappler,News | Philippines,https://www.rappler.com/nation,November 2019
Asia,Reuters,Myanmar | Reuters.com,https://www.reuters.com/places/myanmar,November 2019
Asia,South Asia Check,Fact Check - South Asia Check,http://southasiacheck.org/fact-check/,November 2019
Asia,South China Morning Post,International Edition | South China Morning Post,https://www.scmp.com,November 2019
Asia,The Chosun Ilbo,The Chosun Ilbo,http://english.chosun.com,November 2019
Asia,The Irrawady,The Irrawaddy - Covering Burma and Southeast Asia,https://www.irrawaddy.com,November 2019
Asia,The Jakarta Post,The Jakarta Post,https://www.thejakartapost.com,November 2019
Asia,The Japan News,The Japan News - Breaking News from Japan by The Yomiuri Shimbun,https://the-japan-news.com,November 2019
Asia,The Korea Herald,The Korea Herald,http://www.koreaherald.com,November 2019
Asia,The Myanmar Times,The Myanmar Times,https://www.mmtimes.com,November 2019
Asia,The Nation,The Nation Thailand,http://www.nationmultimedia.com,November 2019
Asia,The Star Online,"The Star Online | Malaysia, Business, Sports, Lifestyle and Video News",https://www.thestar.com.my,November 2019
Asia,The Straits Times,"The Straits Times - Breaking News, Lifestyle & Multimedia News",https://www.straitstimes.com/global,November 2019
Asia,Tokyo Reporter,"News on crime, lifestyle, politics and entertainment from Japan | TokyoReporter",https://www.tokyoreporter.com,November 2019
Asia,VNExpress,"VnExpress International - Latest news, business, travel and analysis from Vietnam",https://e.vnexpress.net,November 2019
Asia,Xinhua Net,China - Xinhua Net,http://www.xinhuanet.com/english/china/index.htm,November 2019
Asia,Yonhap News Agency,Yonhap News Agency,https://en.yna.co.kr,November 2019
Atlanta,Atlanta Journal Constitution,Atlanta News | AJC,https://www.ajc.com/news/atlanta-news,November 2019
Atlanta,Atlanta Magazine,Atlanta Magazine,https://www.atlantamagazine.com,November 2019
Atlanta,City of Atlanta,Press Releases - City of Atlanta,https://www.atlantaga.gov/newsroom/press-releases,November 2019
Atlanta,Curbed,Atlanta neighborhoods and real estate blog | Curbed Atlanta,https://atlanta.curbed.com/?_ga=2.125529928.33296097.1536579727-1417939560.1536579727,November 2019
Atlanta,Eater,Eater Atlanta,https://atlanta.eater.com/?_ga=2.15588094.995194808.1537198778-2134950074.1537198778,November 2019
Atlanta,Fox 5,FOX 5 Atlanta - Local News | WAGA,https://www.fox5atlanta.com/local,November 2019
Atlanta,News 95-5 and AM 750 WSB,Local News - News 95-5 and AM 750 WSB,https://www.wsbradio.com/news/local-news/A4v6p27TIhCvby8szpIlyN,November 2019
Atlanta,The Athletic,Atlanta - The Athletic,https://theathletic.com/atlanta,November 2019
Atlanta,The Infatuation,Atlanta - The Infatuation restaurants in Austin,https://www.theinfatuation.com/atlanta,November 2019
Atlanta,Thrillist,"Atlanta - Best Restaurants, Bars and Things to Do in ATL - Thrillist",https://www.thrillist.com/atlanta,November 2019
Atlanta,WSBTV,Atlanta Local News and Headlines | WSB-TV,https://www.wsbtv.com/news,November 2019
Austin,ABC 13,Austin News - ABC 13,https://abc13.com/place/austin,November 2019
Austin,Austin Chronicle,News - The Austin Chronicle,https://www.austinchronicle.com/news,November 2019
Austin,Austin Monitor,Austin Monitor,https://www.austinmonitor.com,November 2019
Austin,Austin Monthly,Features - Austin Monthly Magazine,https://www.austinmonthly.com/AM/Features,November 2019
Austin,Austin News,Austin News - Austin News,https://www.austinnews.net/category/3772e08ad12afe08,November 2019
Austin,CBS Austin,Austin Local | CBS Austin,https://cbsaustin.com/news/local,November 2019
Austin,City of Austin,Recent News,http://www.austintexas.gov/department/communications/news,November 2019
Austin,Curbed,Austin neighborhoods and real estate blog | Curbed Austin,https://austin.curbed.com/?_ga=2.125529928.33296097.1536579727-1417939560.1536579727,November 2019
Austin,Eater,Eater Austin,https://austin.eater.com/?_ga=2.15588094.995194808.1537198778-2134950074.1537198778,November 2019
Austin,Fox 7,FOX 7 Austin - Local News | KTBC,https://www.fox7austin.com/news/local-news,November 2019
Austin,KXAN,Central Texas News | KXAN.com,https://www.kxan.com/news/local,November 2019
Austin,Texas Monthly,Texas Monthly,https://www.texasmonthly.com,November 2019
Austin,Texas Observer,Texas Observer,https://www.texasobserver.org,November 2019
Austin,Texas Tribune,Texas Tribune,https://www.texastribune.org,November 2019
Austin,Thrillist,"Austin - Best Restaurants, Bars and Things to Do - Thrillist",https://www.thrillist.com/austin,November 2019
Australia,9 News,National News Australia - 9 News,https://www.9news.com.au/national,November 2019
Australia,ABC News,National - ABC News,https://www.abc.net.au/news/national,November 2019
Australia,AP,Associated Press Australia,https://www.apnews.com/tag/Australia,November 2019
Australia,Australian Associated Press,AAP FactCheck,https://factcheck.aap.com.au/,November 2019
Australia,Crikey,Crikey,https://www.crikey.com.au,November 2019
Australia,Daily Telegraph,National News | Daily Telegraph,https://www.dailytelegraph.com.au/news/national,November 2019
Australia,Junkee,Pop culture from the Junkee,https://junkee.com,November 2019
Australia,News Australia,National | Breaking National News and Australian News | news.com.au,https://www.news.com.au/national,November 2019
Australia,RMIT ABC Fact Check,Fact Check - RMIT ABC Fact Check,https://www.abc.net.au/news/factcheck/,November 2019
Australia,SBS,Australia | SBS News,https://www.sbs.com.au/news/topic/australia,November 2019
Australia,Sky News Australia,National | Sky News Australia,https://www.skynews.com.au/page/national-news,November 2019
Australia,Sydney Morning Herald,National | Australian News | The Sydney Morning Herald,https://www.smh.com.au/national,November 2019
Australia,The Age,National | Australian News | The Age,https://www.theage.com.au/national,November 2019
Australia,The Australian,National News - The Australian,https://www.theaustralian.com.au/national-affairs,November 2019
Australia,The Guardian,Australia News - The Guardian,https://www.theguardian.com/australia-news,November 2019
Australia,The Monthly,Federal politics | The Monthly,https://www.themonthly.com.au/topic/federal-politics,November 2019
Baseball,AP,Associated Press Baseball,https://www.apnews.com/tag/apf-Baseball,November 2019
Baseball,AP,Associated Press MLB,https://www.apnews.com/tag/MLB,November 2019
Baseball,Bleacher Report,MLB | Bleacher Report,https://bleacherreport.com/mlb,November 2019
Baseball,CBS,MLB Baseball - CBS Sports,https://www.cbssports.com/mlb,November 2019
Baseball,ESPN,"MLB - Major League Baseball Teams, Scores, Stats, News, Standings, Rumors - ESPN",https://www.espn.com/mlb,November 2019
Baseball,Fox Sports,MLB - Fox Sports,https://www.foxsports.com/mlb,November 2019
Baseball,Fox Sports Australia,"Baseball News | Latest MLB News, MLB Results | FOX SPORTS",https://www.foxsports.com.au/baseball/latest-news,November 2019
Baseball,Independent,"Major League Baseball - latest news, breaking stories and comment - The Independent",https://www.independent.co.uk/topic/MajorLeagueBaseball,November 2019
Baseball,MLB.com,Baseball News | MLB.com,https://www.mlb.com/news,November 2019
Baseball,New York Times,Baseball - The New York Times,https://www.nytimes.com/section/sports/baseball,November 2019
Baseball,SB Nation,MLB - SBNation.com,https://www.sbnation.com/mlb,November 2019
Baseball,Slate,Slate - Baseball,https://slate.com/tag/baseball,November 2019
Baseball,Sporting News,MLB,https://www.sportingnews.com/ca/mlb,November 2019
Baseball,Sporting News,"MLB News, Scores, Schedule & Standings | Sporting News",https://www.sportingnews.com/us/mlb,November 2019
Baseball,Sports Illustrated,MLB,https://www.si.com/mlb,November 2019
Baseball,The Athletic,MLB - The Athletic,https://theathletic.com/mlb,November 2019
Baseball,The Ringer,MLB - The Ringer,https://www.theringer.com/mlb,November 2019
Baseball,The Score,MLB News | Baseball | theScore.com,https://www.thescore.com/mlb/news,November 2019
Baseball,Washington Post,MLB - The Washington Post,https://www.washingtonpost.com/sports/mlb,November 2019
Basketball,BBC,Basketball - BBC Sport,https://www.bbc.com/sport/basketball,November 2019
Basketball,Bleacher Report,NBA | Bleacher Report,https://bleacherreport.com/nba,November 2019
Basketball,CBS,NBA Basketball - CBS Sports,https://www.cbssports.com/nba,November 2019
Basketball,ESPN,"NBA - National Basketball Association Teams, Scores, Stats, News, Standings, Rumors - ESPN",https://www.espn.com/nba,November 2019
Basketball,Eurosport,Basketball - News - Eurosport UK,https://www.eurosport.co.uk/basketball,November 2019
Basketball,Fiba,Basketball News - FIBA.basketball,https://www.fiba.basketball/news,November 2019
Basketball,Fox Sports Australia,Basketball News | Latest NBA & NBL News | FOX SPORTS,https://www.foxsports.com.au/basketball/latest-news,November 2019
Basketball,GQ,"NBA News, Photos & Videos | GQ",https://www.gq.com/about/nba,November 2019
Basketball,NBA.com,NBA News and Headlines | NBA.com,https://www.nba.com/news,November 2019
Basketball,News Australia,Basketball | Basketball News & Results | news.com.au,https://www.news.com.au/sport/basketball,November 2019
Basketball,New York Times,N.C.A.A. Tournament - The New York Times,https://www.nytimes.com/section/sports/ncaabasketball,November 2019
Basketball,New York Times,Pro Basketball - The New York Times,https://www.nytimes.com/section/sports/basketball,November 2019
Basketball,SB Nation,NBA - SBNation.com,https://www.sbnation.com/nba,November 2019
Basketball,SB Nation,WNBA and women's basketball - SBNation,https://www.sbnation.com/wnba,November 2019
Basketball,Slate,Slate - NBA,https://slate.com/tag/nba,November 2019
Basketball,Sporting News,"NBA news, scores, rumors and more | Sporting News",https://www.sportingnews.com/ca/nba,November 2019
Basketball,Sports Illustrated,NBA,https://www.si.com/nba,November 2019
Basketball,Straits Times,"Latest Basketball News & Headlines, Top Stories Today - The Straits Times",https://www.straitstimes.com/sport/basketball,November 2019
Basketball,The Athletic,College Basketball - The Athletic,https://theathletic.com/college-basketball,November 2019
Basketball,The Athletic,Fantasy Basketball - The Athletic,https://theathletic.com/fantasy-basketball,November 2019
Basketball,The Athletic,NBA - The Athletic,https://theathletic.com/nba,November 2019
Basketball,The Athletic,Shams Charania - Basketball,https://theathletic.com/author/shams-charania,November 2019
Basketball,The Players' Tribune,Basketball - The Players' Tribune,https://www.theplayerstribune.com/en-us,November 2019
Basketball,The Ringer,NBA - The Ringer,https://www.theringer.com/nba,November 2019
Basketball,The Score,NBA News | Basketball | theScore.com,https://www.thescore.com/nba/news,November 2019
Basketball,Washington Post,College Basketball - The Washington Post,https://www.washingtonpost.com/sports/colleges/basketball,November 2019
Basketball,Washington Post,NBA - The Washington Post,https://www.washingtonpost.com/sports/nba,November 2019
